업체명,노선번호,노선유형,정류소명,정류소ID,전체 승차 건수,초승 건수,환승 건수,전체 하차 건수,하차 건수,미태그 건수,lon,lat
제부여객,15_1,일반형시내버스,칠보입구,201000146,104,93,11,21,21,0,126.9590046,37.27296977
제부여객,15_1,일반형시내버스,홈플러스서수원점,201000359,170,152,18,44,44,0,126.9556086,37.27475369
제부여객,15_1,일반형시내버스,신미주.호반베르디움.일신건영아파트,201000463,64,59,5,31,31,0,126.9530881,37.27044747
제부여객,15_1,일반형시내버스,호반베르디움.신미주.일신건영아파트,201000464,14,12,2,321,321,0,126.9531674,37.27059954
제부여객,15_1,일반형시내버스,성빈센트병원,202000007,247,223,24,164,164,0,127.0271832,37.27710836
제부여객,15_1,일반형시내버스,동수원사거리,202000008,158,141,17,121,121,0,127.0293924,37.27835284
제부여객,15_1,일반형시내버스,인계선경아파트,202000014,82,67,15,59,59,0,127.0366034,37.27688608
제부여객,15_1,일반형시내버스,수원고용복지플러스센터.동수원병원.라마다호텔,202000015,195,183,12,138,138,0,127.03393359999998,37.2776175
제부여객,15_1,일반형시내버스,수원고용복지플러스센터.동수원병원.라마다호텔,202000016,145,131,14,144,144,0,127.03520259999998,37.2776329
제부여객,15_1,일반형시내버스,우만신성아파트,202000017,57,50,7,101,101,0,127.0370289,37.27709723
제부여객,15_1,일반형시내버스,영동시장,202000031,188,139,49,173,173,0,127.0185408,37.27535881
제부여객,15_1,일반형시내버스,우만동선경아파트,202000046,55,47,8,56,56,0,127.039888,37.27624435
제부여객,15_1,일반형시내버스,2001아울렛,202000048,354,212,142,241,241,0,127.021449,37.275420200000006
제부여객,15_1,일반형시내버스,우만동선경아파트,202000049,99,72,27,93,93,0,127.03965320000002,37.27596145
제부여객,15_1,일반형시내버스,성빈센트병원,202000050,131,115,16,295,295,0,127.0261173,37.27635395
제부여객,15_1,일반형시내버스,2001아울렛,202000051,283,199,84,225,225,0,127.0223714,37.27530409
제부여객,15_1,일반형시내버스,녹산문고앞,202000052,186,103,83,246,246,0,127.0180991,37.27511504
제부여객,15_1,일반형시내버스,아주대입구.우리은행,202000073,263,193,70,321,321,0,127.04238490000002,37.27539798
제부여객,15_1,일반형시내버스,한국전력경기사업본부.한라시그마팰리스,202000082,148,139,9,266,266,0,127.0286947,37.277848
용남고속,92,일반형시내버스,화서역.화서2동주민센터,202000235,1360,249,1111,1428,1428,0,126.9868071,37.28473876
용남고속,92,일반형시내버스,화서역.화서2동주민센터,202000240,1310,158,1152,1592,1592,0,126.986583,37.2850084
용남고속,92,일반형시내버스,율현중학교.녹색교통회관.꽃뫼버들코오롱아파트,202000245,2454,2278,176,2025,2025,0,126.9807202,37.28583968
용남고속,92_1,일반형시내버스,엘지아파트.금강아파트,202000246,1094,1057,37,1017,1017,0,126.9817138,37.28799446
용남고속,92_1,일반형시내버스,엘지아파트.금강아파트,202000247,1166,1065,101,1152,1152,0,126.98210159999998,37.28789727
용남고속,92,일반형시내버스,화서푸르지오,202000251,196,181,15,237,237,0,126.9854541,37.28619832
용남고속,92,일반형시내버스,현대모닝아파트,202000254,261,221,40,400,400,0,126.9848113,37.28646854
용남고속,92,일반형시내버스,율현중학교.녹색교통회관.꽃뫼버들코오롱아파트,202000255,2351,2143,208,2056,2056,0,126.980807,37.2856076
제부여객,15_1,일반형시내버스,삼성DigitalCity홍보관,203000184,351,348,3,234,234,0,127.057438,37.25855457
제부여객,15_1,일반형시내버스,삼성DigitalCity홍보관,203000185,260,260,0,238,238,0,127.0570941,37.25861941
제부여객,15_1,일반형시내버스,이노플랙스,203000186,327,324,3,214,214,0,127.0601999,37.2622237
제부여객,15_1,일반형시내버스,삼성DigitalCity동문,203000187,290,286,4,376,376,0,127.0598571,37.26214072
제부여객,15_1,일반형시내버스,디지털엠파이어2.송원산업,203000237,140,116,24,76,76,0,127.049497,37.24855755
제부여객,15_1,일반형시내버스,삼성전자소재연구단지,203000238,79,79,0,94,94,0,127.0521097,37.25181516
제부여객,15_1,일반형시내버스,삼성전자소재연구단지,203000239,104,104,0,105,105,0,127.0518947,37.25196733
제부여객,15_1,일반형시내버스,디지털엠파이어2.송원산업,203000240,30,30,0,123,123,0,127.0491364,37.24857401
제부여객,15_1,일반형시내버스,원천삼성1차아파트.삼일교회,203000241,151,150,1,212,212,0,127.0627447,37.265594
제부여객,15_1,일반형시내버스,원천삼성1차아파트.팩토리월드,203000242,207,201,6,153,153,0,127.0640222,37.26593291
제부여객,15_1,일반형시내버스,원천신미주아파트,203000243,130,123,7,89,89,0,127.0662357,37.26700274
제부여객,15_1,일반형시내버스,원천신미주아파트,203000244,98,97,1,134,134,0,127.06746409999998,37.267215
제부여객,15_1,일반형시내버스,구매탄시장입구.현대힐스테이트아파트,203000258,133,110,23,186,186,0,127.0420502,37.27518576
제부여객,15_1,일반형시내버스,삼성DigitalCity정문,203000379,93,93,0,289,289,0,127.0543277,37.25454218
제부여객,15_1,일반형시내버스,삼성DigitalCity정문,203000380,250,250,0,88,88,0,127.0539593,37.25466493
용남고속,G5100,직행좌석형시내버스,살구골.서광아파트,203000450,186,156,30,0,0,0,127.0731418,37.24734091
화성여객(주),H65,일반형시내버스,한국방송통신대학교,201000429,14,13,1,45,45,0,126.9584033,37.24184206
용남고속,92,일반형시내버스,권선2동성당,201000014,2,2,0,18,18,0,127.0226229,37.23473657
화성도시공사,H103,일반형시내버스,오목천동사거리,201000164,44,37,7,60,60,0,126.9636895,37.24495124
화성도시공사,H103,일반형시내버스,영신여자고교,201000165,42,32,10,103,103,0,126.9630259,37.24204599
화성도시공사,H103,일반형시내버스,영신여자고교.청구아파트,201000166,121,40,81,5,5,0,126.9628398,37.24202985
화성도시공사,H103,일반형시내버스,오목천동사거리,201000167,37,11,26,4,4,0,126.9635762,37.24482476
화성도시공사,H103,일반형시내버스,수원여대입구,201000168,12,3,9,8,8,0,126.9652656,37.24597449
화성도시공사,H103,일반형시내버스,고색동입구,201000341,9,8,1,2,2,0,126.9901461,37.25328047
화성도시공사,H103,일반형시내버스,고색동입구,201000389,5,4,1,1,1,0,126.9899781,37.25355075
화성도시공사,H103,일반형시내버스,중보교.수원역자동차운전전문학원,201000390,3,3,0,0,0,0,126.9946107,37.25576928
화성도시공사,H103,일반형시내버스,중보교.수원역자동차운전전문학원,201000492,4,4,0,3,3,0,126.9949042,37.25562313
