업체명,노선번호,노선유형,정류소명,정류소ID,전체 승차 건수,초승 건수,환승 건수,전체 하차 건수,하차 건수,미태그 건수,lon,lat
수원여객,13,일반형시내버스,가족여성회관.이춘택병원.수원농협,202000206,7410,4806,2604,18939,18939,0,127.0142639,37.27159298
수원여객,112,일반형시내버스,매교다리,202000207,17441,10760,6681,8182,8182,0,127.016805,37.27168125
수원여객,13,일반형시내버스,수원역.노보텔수원,202000208,33950,14060,19890,87220,87220,0,126.9996078,37.26811186
수원여객,112,일반형시내버스,수원중고교.연향아파트,202000209,708,619,89,1316,1316,0,127.0172512,37.26932202
수원여객,112,일반형시내버스,수원고교,202000210,989,912,77,2946,2946,0,127.0173104,37.26846111
수원여객,2_2,일반형시내버스,고등동사거리,202000211,683,625,58,667,667,0,127.0022226,37.27376516
수원여객,13,일반형시내버스,향교.팔달보건소.중앙침례교회,202000212,4085,2949,1136,7009,7009,0,127.0121329,37.27065612
수원여객,13,일반형시내버스,세무서.도청입구.신용회복위원회,202000213,10662,8952,1710,8305,8305,0,127.0077627,37.26897683
수원여객,13,일반형시내버스,세무서.도청입구.신용회복위원회,202000214,16490,10562,5928,24786,24786,0,127.0070258,37.26894987
수원여객,13,일반형시내버스,향교.팔달보건소.중앙침례교회,202000215,5917,4923,994,6865,6865,0,127.0117383,37.27071922
수원여객,13,일반형시내버스,가족여성회관.이춘택병원.해움미술관.수원농협,202000216,16913,12460,4453,6966,6966,0,127.0152111,37.27225063
수원여객,2_2,일반형시내버스,농천교회,202000217,561,472,89,5845,5845,0,127.0006554,37.27098997
수원여객,13,일반형시내버스,수원역.AK플라자,202000219,106499,53439,53060,92573,92573,0,127.0009335,37.26745951
수원여객,2_2,일반형시내버스,수원여자고교,202000220,1171,1099,72,606,606,0,127.0028202,37.27602675
수원여객,2_2,일반형시내버스,수원여자고교,202000221,581,514,67,2304,2304,0,127.0031446,37.27609917
수원여객,2_2,일반형시내버스,고등동사거리,202000222,443,411,32,850,850,0,127.0018393,37.27244965
수원여객,2_2,일반형시내버스,고등동구터미널,202000223,703,590,113,739,739,0,127.0010613,37.27117919
수원여객,13,일반형시내버스,매산시장,202000224,68875,34658,34217,24489,24489,0,127.0034063,37.26731374
수원여객,13_1,일반형시내버스,수원역.역전시장,202000225,14153,5947,8206,69574,69574,0,127.0018454,37.26511559
수원여객,5,일반형시내버스,영통도서관.영덕중학교.은혜와진리교회,203000003,603,582,21,435,435,0,127.0714591,37.25835483
수원여객,5,일반형시내버스,청명대우아파트,203000004,869,853,16,189,189,0,127.075418,37.26064105
수원여객,5,일반형시내버스,황곡초등학교.주공아파트,203000005,3242,3153,89,1579,1579,0,127.0776308,37.26386535
수원여객,5,일반형시내버스,황골주공아파트,203000006,3567,3223,344,4341,4341,0,127.0813858,37.26479996
수원여객,64,일반형시내버스,잠원중학교,203000007,110,103,7,1066,1066,0,127.0479407,37.2385774
수원여객,64,일반형시내버스,잠원초등학교,203000008,732,507,225,1443,1443,0,127.0536699,37.23932018
수원여객,64,일반형시내버스,잠원초등학교,203000016,491,483,8,525,525,0,127.0530828,37.23912711
수원여객,64,일반형시내버스,벽산e빌리지,203000017,714,710,4,133,133,0,127.0473955,37.23829644
수원여객,13_1,일반형시내버스,영통역7번출구.영덕고등학교,203000018,2769,1817,952,2808,2808,0,127.0697366,37.25252303
수원여객,18,일반형시내버스,광교중흥S클래스,203000020,350,346,4,209,209,0,127.0591618,37.28118991
수원여객,13_1,일반형시내버스,삼성아파트,203000021,1369,1361,8,1724,1724,0,127.0509474,37.26522204
수원여객,13_1,일반형시내버스,삼성전자후문,203000022,1858,1844,14,1731,1731,0,127.0498438,37.26231378
수원여객,13_1,일반형시내버스,삼성전자중앙문,203000023,1884,1825,59,4218,4218,0,127.0486777,37.25944734
수원여객,13_1,일반형시내버스,영통구청,203000024,6285,5679,606,7162,7162,0,127.04310929999998,37.25996301
수원여객,13_1,일반형시내버스,매탄고등학교.매탄위브하늘채,203000025,2952,2817,135,6749,6749,0,127.0435277,37.26232358
수원여객,13_1,일반형시내버스,매탄고등학교.그린빌주공1.2단지,203000026,4594,4436,158,2170,2170,0,127.0438659,37.26246762
수원여객,13_1,일반형시내버스,영통구청.상지문고,203000027,11910,11186,724,5853,5853,0,127.0434185,37.26008534
수원여객,13_1,일반형시내버스,삼성전자중앙문,203000028,1217,1054,163,2013,2013,0,127.048115,37.25925252
수원여객,13_1,일반형시내버스,삼성전자후문,203000029,1735,1724,11,2372,2372,0,127.0494973,37.26246975
수원여객,13_1,일반형시내버스,삼성아파트,203000030,2561,2543,18,1498,1498,0,127.0504963,37.26513213
수원여객,18,일반형시내버스,매원초등학교.광교아이파크아파트,203000031,2187,2132,55,684,684,0,127.06019740000002,37.27451129
수원여객,18,일반형시내버스,매원초등학교.광교아이파크아파트,203000032,558,545,13,1847,1847,0,127.0600256,37.27457089
수원여객,13_4,일반형시내버스,경기도경제과학진흥원,203000040,6472,6119,353,1197,1197,0,127.0452679,37.2912455
수원여객,13_4,일반형시내버스,경기도경제과학진흥원,203000043,1057,902,155,7545,7545,0,127.045502,37.29081973
수원여객,5,일반형시내버스,지역난방공사.신나무실쌍용아파트,203000050,808,598,210,2285,2285,0,127.0662202,37.25663693
수원여객,18,일반형시내버스,광교중흥S클래스,203000051,293,283,10,372,372,0,127.0594027,37.28115764
수원여객,5,일반형시내버스,지역난방공사.신나무실쌍용아파트,203000052,3006,2708,298,1067,1067,0,127.0659493,37.25645276
수원여객,18,일반형시내버스,매탄2동주민센터,203000056,758,714,44,1779,1779,0,127.0460701,37.27250434
수원여객,18,일반형시내버스,매탄2동주민센터.매탄시장입구,203000057,2377,2108,269,1700,1700,0,127.0454275,37.27258567
수원여객,18,일반형시내버스,삼성1차아파트,203000063,2344,1958,386,2825,2825,0,127.0410044,37.26612681
수원여객,18,일반형시내버스,e편한세상아파트,203000064,42,39,3,168,168,0,127.0671989,37.2463915
수원여객,2_2,일반형시내버스,극동.풍림아파트,203000065,54,30,24,52,52,0,127.0688132,37.24927391
수원여객,13_4,일반형시내버스,아주대.아주대학교병원,203000066,13823,9083,4740,13711,13711,0,127.0439446,37.27872671
수원여객,13_4,일반형시내버스,아주대학교입구,203000067,16452,8720,7732,11817,11817,0,127.044118,37.27595264
수원여객,18,일반형시내버스,구법원사거리,203000068,8400,5278,3122,21213,21213,0,127.0472182,37.27396825
수원여객,27,일반형시내버스,KT동수원지사,203000069,1899,1661,238,2192,2192,0,127.051131,37.27361428
수원여객,2_2,일반형시내버스,남부경찰서.매원초교.성일아파트,203000070,1042,964,78,979,979,0,127.05547620000002,37.27254075
수원여객,2_2,일반형시내버스,광교호수공원입구.원천교사거리,203000071,1136,1048,88,1290,1290,0,127.0596402,37.27095478
수원여객,2_2,일반형시내버스,원천주공2단지,203000072,2056,1837,219,955,955,0,127.062856,37.26972165
수원여객,13_1,일반형시내버스,영통역8번출구,203000074,11576,4513,7063,9299,9299,0,127.0718481,37.25237172
수원여객,13_1,일반형시내버스,청명역4번출구,203000075,1844,865,979,3964,3964,0,127.07744479999998,37.25827906
수원여객,13_1,일반형시내버스,청명역6번출구.황골주공1단지,203000076,2022,1375,647,7529,7529,0,127.0795663,37.26051224
수원여객,13_1,일반형시내버스,황골주공.벽산아파트,203000077,6947,6145,802,5957,5957,0,127.0819049,37.26529517
수원여객,13_1,일반형시내버스,황골마을,203000078,10269,7351,2918,4708,4708,0,127.0818733,37.26736758
수원여객,13_1,일반형시내버스,삼성전자입구,203000079,4982,3812,1170,5831,5831,0,127.0667216,37.26859755
수원여객,13_1,일반형시내버스,원천주공2단지,203000080,1846,1809,37,3746,3746,0,127.06227959999998,37.26795592
수원여객,13_1,일반형시내버스,원일초교,203000081,1641,1566,75,2288,2288,0,127.0594081,37.26667027
수원여객,13_1,일반형시내버스,원천주공1단지,203000082,1741,1547,194,3367,3367,0,127.05685420000002,37.26671444
수원여객,18,일반형시내버스,한국2차아파트,203000086,392,378,14,273,273,0,127.0502504,37.26830387
수원여객,18,일반형시내버스,매탄공원,203000087,198,194,4,198,198,0,127.0470035,37.26844032
수원여객,18,일반형시내버스,매원중학교,203000088,167,145,22,205,205,0,127.0457731,37.26577372
수원여객,13_1,일반형시내버스,매탄초교,203000089,5044,3666,1378,5307,5307,0,127.0441663,37.26437593
수원여객,13_1,일반형시내버스,매탄주공4.5단지,203000090,1951,1331,620,2267,2267,0,127.0378477,37.26602871
수원여객,20,일반형시내버스,자연앤자이아파트.중흥S클래스,203000092,3807,3743,64,830,830,0,127.05545990000002,37.28459221
수원여객,18,일반형시내버스,원천초교,203000095,158,147,11,161,161,0,127.0541056,37.26756337
수원여객,61,일반형시내버스,래미안영통마크원2단지,203000098,1943,1870,73,4494,4494,0,127.0475535,37.24745962
수원여객,62_1,일반형시내버스,그린빌주공5단지,203000099,1363,1333,30,3024,3024,0,127.0405695,37.25593952
수원여객,62_1,일반형시내버스,우남아파트,203000100,2338,2258,80,2941,2941,0,127.0423419,37.25845855
수원여객,62_1,일반형시내버스,그린빌주공5단지,203000101,2948,2833,115,1730,1730,0,127.0406945,37.25546767
수원여객,62_1,일반형시내버스,매탄권선역.그린빌주공6단지,203000102,5352,2255,3097,1737,1737,0,127.0407726,37.25297608
수원여객,5,일반형시내버스,황골주공아파트,203000104,2804,2733,71,3446,3446,0,127.0814842,37.26456769
수원여객,5,일반형시내버스,황곡초등학교.주공아파트,203000105,2165,2133,32,3474,3474,0,127.0779239,37.26391022
수원여객,5,일반형시내버스,청명대우아파트,203000106,192,186,6,1139,1139,0,127.0760042,37.26066771
수원여객,5,일반형시내버스,영통도서관.영덕중학교.은혜와진리교회,203000107,773,647,126,1373,1373,0,127.0720342,37.25857073
수원여객,18,일반형시내버스,망포중학교,203000108,8203,6961,1242,2088,2088,0,127.05661,37.23877412
수원여객,18,일반형시내버스,망포1동주민센터.삼정라츠.늘푸른벽산,203000109,4392,3577,815,1451,1451,0,127.0595041,37.23740063
수원여객,13_1,일반형시내버스,매탄성일아파트,203000110,11678,9151,2527,7862,7862,0,127.0442416,37.26454972
수원여객,18,일반형시내버스,매탄공원,203000112,177,173,4,177,177,0,127.0468334,37.26865419
수원여객,18,일반형시내버스,한국2차아파트.산남중학교,203000113,469,450,19,246,246,0,127.0497094,37.26866451
수원여객,13_1,일반형시내버스,원천주공1단지,203000117,4626,4211,415,1809,1809,0,127.0569575,37.26690432
수원여객,13_1,일반형시내버스,원일초교.성일아파트,203000118,2110,2055,55,1742,1742,0,127.0604548,37.26735552
수원여객,13_1,일반형시내버스,삼성전자입구,203000119,6672,4020,2652,3702,3702,0,127.066595,37.26899009
수원여객,13_1,일반형시내버스,황골벽산아파트,203000120,5635,5001,634,7465,7465,0,127.08242450000002,37.26624992
수원여객,13_1,일반형시내버스,청명역1번출구.청명산,203000121,6034,1693,4341,2402,2402,0,127.080218,37.26048134
수원여객,13_1,일반형시내버스,청명역3번출구,203000122,6462,3516,2946,1967,1967,0,127.0786351,37.25880227
수원여객,13_1,일반형시내버스,영통역,203000123,25298,22746,2552,13684,13684,0,127.0739234,37.25381212
수원여객,18,일반형시내버스,망포역1번출구.디지털엠파이어1,203000124,507,244,263,1647,1647,0,127.05964240000002,37.2457675
수원여객,18,일반형시내버스,경희대학교,203000125,3726,3375,351,2489,2489,0,127.0774914,37.247812
수원여객,13_1,일반형시내버스,영통구청,203000127,5554,5124,430,5226,5226,0,127.0442471,37.25862907
수원여객,13_1,일반형시내버스,영통구청,203000128,5622,5412,210,5687,5687,0,127.0458148,37.25876987
수원여객,62_1,일반형시내버스,매탄우남아파트,203000129,2997,2908,89,3669,3669,0,127.0426012,37.25845846
수원여객,61,일반형시내버스,벌터마을.래미안영통마크원2단지,203000130,3380,3259,121,1025,1025,0,127.0470702,37.24822105
수원여객,13_1,일반형시내버스,신나무실아파트,203000131,5764,5252,512,8151,8151,0,127.06593290000002,37.25268942
수원여객,20,일반형시내버스,중흥S클래스.자연앤자이아파트,203000134,749,733,16,3662,3662,0,127.055552,37.28435545
수원여객,18,일반형시내버스,살구골공원.영통역3번출구,203000135,516,99,417,2445,2445,0,127.073539,37.24991791
수원여객,13_1,일반형시내버스,영통역6번출구.영덕고등학교,203000136,4084,2647,1437,5543,5543,0,127.069869,37.25215292
수원여객,13_1,일반형시내버스,신나무실아파트,203000137,10944,9957,987,6257,6257,0,127.06608359999998,37.2524677
수원여객,13_1,일반형시내버스,벽적골태영아파트,203000138,5853,5504,349,3455,3455,0,127.0626868,37.2495803
수원여객,13_1,일반형시내버스,영통롯데아파트,203000139,9700,7950,1750,5479,5479,0,127.0613136,37.24669432
수원여객,13_1,일반형시내버스,망포역7번출구.벽적골8단지,203000140,2483,1927,556,4350,4350,0,127.0584547,37.24608306
수원여객,13_1,일반형시내버스,우성아파트,203000141,4251,3001,1250,8094,8094,0,127.0609685,37.24714272
수원여객,13_1,일반형시내버스,벽적골주공아파트,203000142,3016,2830,186,4626,4626,0,127.062513,37.24979092
수원여객,18,일반형시내버스,영일중학교.수원출입국외국인청,203000143,1840,1554,286,196,196,0,127.0751133,37.24924639
수원여객,18,일반형시내버스,동수원LG빌리지3단지.삼정라츠.늘푸린벽산,203000147,1061,903,158,3622,3622,0,127.0593033,37.23720197
수원여객,18,일반형시내버스,망포중학교,203000148,1646,1198,448,7230,7230,0,127.05662920000002,37.2382973
수원여객,18,일반형시내버스,태장초등학교,203000149,1041,699,342,3747,3747,0,127.0553944,37.24090113
수원여객,18,일반형시내버스,그대가프리미어아파트.망포역3번출구,203000150,21364,5705,15659,5872,5872,0,127.0561861,37.24473018
수원여객,13_1,일반형시내버스,방죽공원.영통힐스테이트.쌍용아파트,203000151,3992,2559,1433,8472,8472,0,127.051993,37.24540123
수원여객,13_1,일반형시내버스,영통아이파크캐슬1단지.래미안영통마크원2단지,203000152,7220,6824,396,3670,3670,0,127.0462857,37.245039
수원여객,13_1,일반형시내버스,래미안영통마크원2단지.영통아이파크캐슬1단지,203000153,4330,3973,357,5881,5881,0,127.045991,37.24542746
수원여객,13_1,일반형시내버스,망포그대가프리미어.쌍용아파트,203000154,4305,3133,1172,4623,4623,0,127.0534468,37.24585968
수원여객,18,일반형시내버스,청와.쌍용.그대가센트럴파크아파트,203000155,3989,2861,1128,4952,4952,0,127.0554494,37.24251212
수원여객,2_2,일반형시내버스,살구골현대아파트.영통역4번출구,203000156,101,98,3,73,73,0,127.0705274,37.25030912
수원여객,2_2,일반형시내버스,살구골동아아파트,203000157,187,173,14,45,45,0,127.0680567,37.24774258
수원여객,27,일반형시내버스,영통입구,203000158,1339,803,536,1265,1265,0,127.0831082,37.26877392
수원여객,18,일반형시내버스,매탄주공4단지.매탄1동주민센터,203000159,4726,3922,804,3245,3245,0,127.041795,37.26882064
수원여객,18,일반형시내버스,삼성2차아파트,203000160,3391,3259,132,3614,3614,0,127.0424606,37.2694241
수원여객,18,일반형시내버스,교통공원,203000168,67,41,26,978,978,0,127.0654094,37.24620797
수원여객,18,일반형시내버스,수원정보과학고.원천중학교,203000169,43,31,12,119,119,0,127.0507118,37.2755918
수원여객,18,일반형시내버스,아주대병원,203000170,3008,2638,370,3435,3435,0,127.0471673,37.2779514
수원여객,18,일반형시내버스,아주대병원,203000171,5439,5118,321,3349,3349,0,127.0469003,37.27835223
수원여객,18,일반형시내버스,수원정보과학고.원천중학교,203000172,416,391,25,1125,1125,0,127.0503505,37.27641081
수원여객,2_2,일반형시내버스,원천주공2단지,203000174,1053,883,170,2551,2551,0,127.0624837,37.2694245
수원여객,2_2,일반형시내버스,광교호수공원입구.원천교사거리,203000175,1646,1426,220,1899,1899,0,127.05907140000002,37.270789
수원여객,2_2,일반형시내버스,남부경찰서.매원초교.성일아파트,203000176,1098,989,109,1231,1231,0,127.0555515,37.27208745
수원여객,27,일반형시내버스,KT동수원지사,203000177,1873,1518,355,1880,1880,0,127.0514317,37.27323031
수원여객,18,일반형시내버스,구법원사거리,203000178,8479,4750,3729,4694,4694,0,127.0465362,37.27378622
수원여객,18,일반형시내버스,아주대삼거리,203000179,21301,11745,9556,8875,8875,0,127.0447182,37.27429789
수원여객,18,일반형시내버스,백자아파트,203000195,104,102,2,131,131,0,127.0543647,37.26731998
수원여객,61,일반형시내버스,효원초등학교,203000196,902,875,27,342,342,0,127.0409247,37.25962613
수원여객,61,일반형시내버스,효원초등학교,203000197,70,66,4,756,756,0,127.0410572,37.25922487
수원여객,18,일반형시내버스,영일중학교.수원출입국외국인청,203000205,73,59,14,1653,1653,0,127.0753028,37.2488199
수원여객,2_2,일반형시내버스,광교호반베르디움,203000211,1796,1693,103,845,845,0,127.0577797,37.27166368
수원여객,18,일반형시내버스,매원중학교,203000216,157,151,6,149,149,0,127.04554509999998,37.26581666
수원여객,64,일반형시내버스,망포고등학교,203000217,441,426,15,45,45,0,127.0460995,37.23409991
수원여객,64,일반형시내버스,망포고등학교,203000218,69,66,3,749,749,0,127.045705,37.23462655
수원여객,3,일반형시내버스,망포늘푸른벽산아파트후문,203000219,1083,1042,41,704,704,0,127.0601971,37.24143668
수원여객,3,일반형시내버스,센트럴하이츠아파트,203000220,1199,1170,29,1585,1585,0,127.060089,37.24160605
수원여객,2_2,일반형시내버스,영통아이파크캐슬1단지,203000221,7,4,3,22,22,0,127.0463201,37.24192882
수원여객,2_2,일반형시내버스,동수원2차쌍용아파트,203000222,131,131,0,1,1,0,127.052705,37.23451369
수원여객,2_2,일반형시내버스,동수원쌍용2차아파트,203000223,8,8,0,85,85,0,127.0526827,37.23462346
수원여객,2_2,일반형시내버스,힐스테이트영통,203000224,3,2,1,11,11,0,127.0467707,37.2421784
수원여객,2_2,일반형시내버스,망포고등학교,203000231,18,18,0,3,3,0,127.0475543,37.23426888
수원여객,61,일반형시내버스,디지털엠파이어2,203000236,3533,3337,196,1902,1902,0,127.0490741,37.24686078
수원여객,2_2,일반형시내버스,박지성삼거리,203000246,1,1,0,6,6,0,127.04580590000002,37.23872428
수원여객,2_2,일반형시내버스,박지성삼거리,203000247,744,726,18,145,145,0,127.0461154,37.23731934
수원여객,13_1,일반형시내버스,수원원일중학교.매원고등학교,203000255,576,574,2,1049,1049,0,127.0528562,37.26593551
수원여객,13_1,일반형시내버스,수원원일중학교.매원고등학교,203000256,1436,1420,16,1063,1063,0,127.0526396,37.26617485
수원여객,18,일반형시내버스,영통주공9단지,203000257,561,477,84,629,629,0,127.0651505,37.2466173
수원여객,27,일반형시내버스,구매탄시장입구.현대힐스테이트아파트,203000258,4888,3878,1010,5389,5389,0,127.0420502,37.27518576
수원여객,13_1,일반형시내버스,매탄위브하늘채,203000259,6560,3701,2859,11085,11085,0,127.0423076,37.26475237
수원여객,13_4,일반형시내버스,광교중앙역.광교고등학교,203000266,17170,11745,5425,2219,2219,0,127.0495958,37.29030968
수원여객,13_4,일반형시내버스,광교중앙역.광교고등학교,203000267,1362,1173,189,16978,16978,0,127.0494735,37.29000056
수원여객,13_4,일반형시내버스,산의초등학교.광교삼성래미안,203000272,4791,4596,195,3830,3830,0,127.0598947,37.29073573
수원여객,13_4,일반형시내버스,산의초등학교.광교삼성래미안,203000273,2954,2874,80,5392,5392,0,127.0598585,37.29056666
수원여객,20,일반형시내버스,광교센트럴타운60단지.힐스테이트레이크,203000274,2028,1939,89,4064,4064,0,127.0611636,37.28912459
수원여객,20,일반형시내버스,광교센트럴타운60단지.힐스테이트레이크,203000275,3549,3435,114,1692,1692,0,127.0607303,37.28910422
수원여객,20,일반형시내버스,수원컨벤션센터.롯데아울렛,203000276,1237,1165,72,5788,5788,0,127.0574817,37.28598241
수원여객,20,일반형시내버스,수원컨벤션센터.롯데아울렛,203000277,10550,10220,330,2474,2474,0,127.0578015,37.28661512
수원여객,18,일반형시내버스,원천호수사거리.힐스테이트광교,203000279,958,945,13,276,276,0,127.0645078,37.28771861
수원여객,18,일반형시내버스,수원고등법원.수원고등검찰청.광교호수공원,203000281,206,191,15,146,146,0,127.0700088,37.28966397
수원여객,18,일반형시내버스,이의초중고교.광교참누리레이크아파트,203000282,722,708,14,236,236,0,127.0720718,37.29203576
수원여객,13_4,일반형시내버스,광교휴먼시아32단지정문,203000284,10282,9920,362,2111,2111,0,127.0661118,37.29224737
수원여객,13_4,일반형시내버스,광교휴먼시아32단지정문,203000285,1199,1101,98,4884,4884,0,127.0677502,37.29281379
수원여객,13_4,일반형시내버스,상현역,203000286,5599,1238,4361,17267,17267,0,127.0693488,37.29693223
수원여객,13_4,일반형시내버스,상현역,203000287,18033,8976,9057,7792,7792,0,127.0690374,37.29705484
수원여객,18,일반형시내버스,국토지리정보원.중앙기독초등학교,203000292,109,108,1,584,584,0,127.0555935,37.27408415
수원여객,18,일반형시내버스,국토지리정보원.중앙기독초등학교,203000293,931,915,16,234,234,0,127.0555525,37.27392808
수원여객,20,일반형시내버스,소화초등학교,203000294,539,415,124,300,300,0,127.0520128,37.27798295
수원여객,20,일반형시내버스,소화초등학교,203000295,304,256,48,495,495,0,127.0516447,37.27826869
수원여객,20,일반형시내버스,합동신학대학원,203000298,74,72,2,1784,1784,0,127.0522521,37.27936308
수원여객,20,일반형시내버스,합동신학대학원,203000299,823,802,21,324,324,0,127.0519893,37.28009867
수원여객,13_4,일반형시내버스,광교휴먼시아32단지,203000314,11250,9611,1639,1235,1235,0,127.0682572,37.29420834
수원여객,13_4,일반형시내버스,연무중학교.써밋플레이스광교,203000321,1885,1738,147,3475,3475,0,127.051547,37.29121676
수원여객,13_4,일반형시내버스,연무중학교.써밋플레이스광교,203000322,5433,5272,161,2049,2049,0,127.0514436,37.29104133
수원여객,13_4,일반형시내버스,광교카페거리.대림e편한세상,203000325,5099,4910,189,1777,1777,0,127.053464,37.29312902
수원여객,13_4,일반형시내버스,광교카페거리.대림e편한세상,203000326,1670,1515,155,2764,2764,0,127.0533751,37.29300991
수원여객,13_4,일반형시내버스,광교오드카운티,203000327,824,775,49,1900,1900,0,127.0573259,37.29331897
수원여객,13_4,일반형시내버스,광교오드카운티,203000328,2615,2572,43,1638,1638,0,127.0577332,37.29296736
수원여객,13_1,일반형시내버스,매탄삼성1차아파트,203000329,5754,4186,1568,3395,3395,0,127.0423211,37.26499265
수원여객,13_1,일반형시내버스,황골쌍용아파트,203000332,1156,1102,54,2833,2833,0,127.0822587,37.26365064
수원여객,13_1,일반형시내버스,원천주공2단지,203000335,4226,3770,456,2163,2163,0,127.0632148,37.26859376
수원여객,13_1,일반형시내버스,망포역4번출구.영통2동주민센터,203000345,17532,7826,9706,20554,20554,0,127.0554899,37.24595372
수원여객,13_1,일반형시내버스,망포역3번출구.망포그대가프리미어.골든스퀘어,203000346,6862,2544,4318,18967,18967,0,127.0550237,37.24553515
수원여객,13_4,일반형시내버스,경기중앙지방변호사회관,203000351,971,932,39,7360,7360,0,127.06629,37.29205097
수원여객,18,일반형시내버스,광교에일린의뜰.광교호수공원,203000352,185,176,9,342,342,0,127.059965,37.27885541
수원여객,18,일반형시내버스,광교에일린의뜰.광교호수공원,203000353,328,319,9,209,209,0,127.06018590000002,37.27888261
수원여객,18,일반형시내버스,동수원세무소.영통역2번출구,203000354,2104,1752,352,1229,1229,0,127.0727346,37.25068066
수원여객,13_1,일반형시내버스,훼미리타워,203000355,4936,4057,879,18674,18674,0,127.0745868,37.2552147
수원여객,13_4,일반형시내버스,수원시동부차고지,203000359,479,295,184,849,849,0,127.0785259,37.28688019
수원여객,13_4,일반형시내버스,수원시동부차고지,203000360,411,312,99,74,74,0,127.0785387,37.28698688
수원여객,2_2,일반형시내버스,망포고등학교,203000367,0,0,0,23,23,0,127.0469295,37.23437234
수원여객,5,일반형시내버스,영통구보건소.수원체육문화센터,203000372,1933,1477,456,627,627,0,127.0687936,37.25748231
수원여객,5,일반형시내버스,영통구보건소.수원체육문화센터,203000373,162,131,31,1366,1366,0,127.0691019,37.25722989
수원여객,13_4,일반형시내버스,동부차고지,203000374,468,299,169,4,4,0,127.0780852,37.28669727
수원여객,61,일반형시내버스,매탄그린빌4단지,203000382,61,61,0,165,165,0,127.0451988,37.25544096
수원여객,61,일반형시내버스,매탄그린빌4단지,203000383,135,133,2,125,125,0,127.0451835,37.25492327
수원여객,61,일반형시내버스,신동단독택지,203000384,3370,2819,551,4809,4809,0,127.0433476,37.25026585
수원여객,61,일반형시내버스,신동단독택지,203000385,1025,989,36,1118,1118,0,127.0436037,37.25053007
수원여객,18,일반형시내버스,광교센트럴타운62단지.힐스테이트레이크,203000391,153,142,11,154,154,0,127.0622695,37.28918546
수원여객,32_3,일반형시내버스,광교마을40단지,203000394,1,1,0,0,0,0,127.0796816,37.29471529
수원여객,18,일반형시내버스,광교2동주민센터,203000395,93,84,9,91,91,0,127.0702693,37.29301041
수원여객,13_4,일반형시내버스,광교휴먼시아32단지.이의고교,203000397,108,91,17,1292,1292,0,127.068596,37.29427223
수원여객,18,일반형시내버스,광교중앙.아주대역환승센터,203000399,1815,607,1208,4495,4495,0,127.0519166,37.28849864
수원여객,18,일반형시내버스,광교중앙.아주대역환승센터,203000400,4341,1189,3152,2879,2879,0,127.0516618,37.28832822
수원여객,61,일반형시내버스,영통SK뷰아파트.라온프라이빗아파트,203000405,301,298,3,226,226,0,127.0622817,37.24401924
수원여객,18,일반형시내버스,수원컨벤션센터.광교갤러리아백화점.중흥s클래스,203000433,415,401,14,288,288,0,127.0568616,37.28448794
수원여객,18,일반형시내버스,수원컨벤션센터.광교갤러리아백화점.중흥s클래스,203000434,274,265,9,1119,1119,0,127.0571408,37.28449129
수원여객,3,일반형시내버스,대선초.e편한세상영통2차아파트,203000448,1555,1542,13,1598,1598,0,127.0653784,37.24115558
수원여객,3,일반형시내버스,대선초.e편한세상영통2차아파트,203000449,1296,1288,8,880,880,0,127.0654616,37.24103253
수원여객,18,일반형시내버스,살구골.서광아파트,203000450,123,109,14,75,75,0,127.0731418,37.24734091
수원여객,2_2,일반형시내버스,광교호반베르디움,203000290,1,1,0,1,1,0,127.0537588,37.27413123
수원여객,2_2,일반형시내버스,광교호반베르디움,203000291,2,2,0,1,1,0,127.05403359999998,37.27408619
수원여객,16,일반형시내버스,조원뉴타운2단지,200000018,50,50,0,5,5,0,127.0203728,37.30214156
수원여객,16,일반형시내버스,조원뉴타운2단지,200000019,19,19,0,52,52,0,127.0203713,37.30234205
수원여객,16,일반형시내버스,영화동태영아파트,200000023,11,11,0,32,32,0,127.0084424,37.28883298
수원여객,16,일반형시내버스,한국건강검진협회.수원종합운동장,200000024,1,1,0,44,44,0,127.0134108,37.29724181
수원여객,16,일반형시내버스,수원종합운동장.한국건강검진협회,200000033,23,22,1,18,18,0,127.0132753,37.29739466
수원여객,16,일반형시내버스,영화동태영아파트,200000034,13,13,0,4,4,0,127.0083475,37.28894081
수원여객,16,일반형시내버스,조원뉴타운,200000047,13,13,0,48,48,0,127.018224,37.30452302
수원여객,16,일반형시내버스,조원2동주민센터,200000059,34,33,1,3,3,0,127.0121183,37.30465059
수원여객,16,일반형시내버스,수원KT위즈파크.수원종합운동장,200000081,23,11,12,36,36,0,127.0103632,37.30109852
수원여객,16,일반형시내버스,한일타운,200000157,3,3,0,5,5,0,127.012469,37.30450145
수원여객,16,일반형시내버스,수원KT위즈파크.수원종합운동장,200000193,5,5,0,1,1,0,127.0117398,37.29941608
수원여객,16,일반형시내버스,조원고등학교,200000245,5,5,0,31,31,0,127.01533899999998,37.30575249
수원여객,16,일반형시내버스,조원고등학교,200000246,18,18,0,5,5,0,127.01473500000002,37.30619407
수원여객,16,일반형시내버스,조원뉴타운,200000302,15,15,0,2,2,0,127.0179728,37.30485570000001
수원여객,16,일반형시내버스,보훈복지타운아파트,200000303,11,11,0,4,4,0,127.0236638,37.29987951
